HOST_NAME, TIME_UP_SCHEDULED, PERCENT_TIME_UP_SCHEDULED, PERCENT_KNOWN_TIME_UP_SCHEDULED, TIME_UP_UNSCHEDULED, PERCENT_TIME_UP_UNSCHEDULED, PERCENT_KNOWN_TIME_UP_UNSCHEDULED, TOTAL_TIME_UP, PERCENT_TOTAL_TIME_UP, PERCENT_KNOWN_TIME_UP, TIME_DOWN_SCHEDULED, PERCENT_TIME_DOWN_SCHEDULED, PERCENT_KNOWN_TIME_DOWN_SCHEDULED, TIME_DOWN_UNSCHEDULED, PERCENT_TIME_DOWN_UNSCHEDULED, PERCENT_KNOWN_TIME_DOWN_UNSCHEDULED, TOTAL_TIME_DOWN, PERCENT_TOTAL_TIME_DOWN, PERCENT_KNOWN_TIME_DOWN, TIME_UNREACHABLE_SCHEDULED, PERCENT_TIME_UNREACHABLE_SCHEDULED, PERCENT_KNOWN_TIME_UNREACHABLE_SCHEDULED, TIME_UNREACHABLE_UNSCHEDULED, PERCENT_TIME_UNREACHABLE_UNSCHEDULED, PERCENT_KNOWN_TIME_UNREACHABLE_UNSCHEDULED, TOTAL_TIME_UNREACHABLE, PERCENT_TOTAL_TIME_UNREACHABLE, PERCENT_KNOWN_TIME_UNREACHABLE, TIME_UNDETERMINED_NOT_RUNNING, PERCENT_TIME_UNDETERMINED_NOT_RUNNING, TIME_UNDETERMINED_NO_DATA, PERCENT_TIME_UNDETERMINED_NO_DATA, TOTAL_TIME_UNDETERMINED, PERCENT_TOTAL_TIME_UNDETERMINED
"age163", 0, 0.000%, 0.000%, 1980195, 98.576%, 98.576%, 1980195, 98.576%, 98.576%, 0, 0.000%, 0.000%, 28605, 1.424%, 1.424%, 28605, 1.424%, 1.424%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age164", 0, 0.000%, 0.000%, 2008040, 99.962%, 99.962%, 2008040, 99.962%, 99.962%, 0, 0.000%, 0.000%, 760, 0.038%, 0.038%, 760, 0.038%, 0.038%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age164b", 0, 0.000%, 0.000%, 2008546, 99.987%, 99.987%, 2008546, 99.987%, 99.987%, 0, 0.000%, 0.000%, 254, 0.013%, 0.013%, 254, 0.013%, 0.013%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age165", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age166", 0, 0.000%, 0.000%, 2008302, 99.975%, 99.975%, 2008302, 99.975%, 99.975%, 0, 0.000%, 0.000%, 498, 0.025%, 0.025%, 498, 0.025%, 0.025%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age167", 0, 0.000%, 0.000%, 2008530, 99.987%, 99.987%, 2008530, 99.987%, 99.987%, 0, 0.000%, 0.000%, 270, 0.013%, 0.013%, 270, 0.013%, 0.013%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age167b", 0, 0.000%, 0.000%, 2008304, 99.975%, 99.975%, 2008304, 99.975%, 99.975%, 0, 0.000%, 0.000%, 496, 0.025%, 0.025%, 496, 0.025%, 0.025%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age168", 0, 0.000%, 0.000%, 2008341, 99.977%, 99.977%, 2008341, 99.977%, 99.977%, 0, 0.000%, 0.000%, 459, 0.023%, 0.023%, 459, 0.023%, 0.023%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age169", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age170", 0, 0.000%, 0.000%, 2008568, 99.988%, 99.988%, 2008568, 99.988%, 99.988%, 0, 0.000%, 0.000%, 232, 0.012%, 0.012%, 232, 0.012%, 0.012%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age171", 0, 0.000%, 0.000%, 1920325, 95.596%, 95.596%, 1920325, 95.596%, 95.596%, 0, 0.000%, 0.000%, 88475, 4.404%, 4.404%, 88475, 4.404%, 4.404%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age172", 0, 0.000%, 0.000%, 1978421, 98.488%, 98.488%, 1978421, 98.488%, 98.488%, 0, 0.000%, 0.000%, 30379, 1.512%, 1.512%, 30379, 1.512%, 1.512%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age173", 0, 0.000%, 0.000%, 2004300, 99.776%, 99.776%, 2004300, 99.776%, 99.776%, 0, 0.000%, 0.000%, 4500, 0.224%, 0.224%, 4500, 0.224%, 0.224%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age174", 0, 0.000%, 0.000%, 1996554, 99.390%, 99.390%, 1996554, 99.390%, 99.390%, 0, 0.000%, 0.000%, 12246, 0.610%, 0.610%, 12246, 0.610%, 0.610%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age175", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age176", 0, 0.000%, 0.000%, 1975880, 98.361%, 98.361%, 1975880, 98.361%, 98.361%, 0, 0.000%, 0.000%, 32920, 1.639%, 1.639%, 32920, 1.639%, 1.639%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age177", 0, 0.000%, 0.000%, 1992334, 99.180%, 99.180%, 1992334, 99.180%, 99.180%, 0, 0.000%, 0.000%, 16466, 0.820%, 0.820%, 16466, 0.820%, 0.820%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age178", 0, 0.000%, 0.000%, 2004061, 99.764%, 99.764%, 2004061, 99.764%, 99.764%, 0, 0.000%, 0.000%, 4739, 0.236%, 0.236%, 4739, 0.236%, 0.236%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age178b", 0, 0.000%, 0.000%, 2007693, 99.945%, 99.945%, 2007693, 99.945%, 99.945%, 0, 0.000%, 0.000%, 1107, 0.055%, 0.055%, 1107, 0.055%, 0.055%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age178c", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age179", 0, 0.000%, 0.000%, 2006276, 99.874%, 99.874%, 2006276, 99.874%, 99.874%, 0, 0.000%, 0.000%, 2524, 0.126%, 0.126%, 2524, 0.126%, 0.126%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age180", 0, 0.000%, 0.000%, 1996377, 99.382%, 99.382%, 1996377, 99.382%, 99.382%, 0, 0.000%, 0.000%, 12423, 0.618%, 0.618%, 12423, 0.618%, 0.618%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age181", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age182", 0, 0.000%, 0.000%, 2003981, 99.760%, 99.760%, 2003981, 99.760%, 99.760%, 0, 0.000%, 0.000%, 4819, 0.240%, 0.240%, 4819, 0.240%, 0.240%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age183", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age184", 0, 0.000%, 0.000%, 2007686, 99.945%, 99.945%, 2007686, 99.945%, 99.945%, 0, 0.000%, 0.000%, 1114, 0.055%, 0.055%, 1114, 0.055%, 0.055%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age184b", 0, 0.000%, 0.000%, 2006343, 99.878%, 99.878%, 2006343, 99.878%, 99.878%, 0, 0.000%, 0.000%, 2457, 0.122%, 0.122%, 2457, 0.122%, 0.122%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age185", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age186", 0, 0.000%, 0.000%, 2007295, 99.925%, 99.925%, 2007295, 99.925%, 99.925%, 0, 0.000%, 0.000%, 1505, 0.075%, 0.075%, 1505, 0.075%, 0.075%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age187", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age188", 0, 0.000%, 0.000%, 2005413, 99.831%, 99.831%, 2005413, 99.831%, 99.831%, 0, 0.000%, 0.000%, 3387, 0.169%, 0.169%, 3387, 0.169%, 0.169%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age189", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age190", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age191", 0, 0.000%, 0.000%, 1959100, 97.526%, 97.526%, 1959100, 97.526%, 97.526%, 0, 0.000%, 0.000%, 49700, 2.474%, 2.474%, 49700, 2.474%, 2.474%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age192", 0, 0.000%, 0.000%, 2007158, 99.918%, 99.918%, 2007158, 99.918%, 99.918%, 0, 0.000%, 0.000%, 1642, 0.082%, 0.082%, 1642, 0.082%, 0.082%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age193", 0, 0.000%, 0.000%, 1890916, 94.132%, 94.132%, 1890916, 94.132%, 94.132%, 0, 0.000%, 0.000%, 117884, 5.868%, 5.868%, 117884, 5.868%, 5.868%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age194", 0, 0.000%, 0.000%, 2005387, 99.830%, 99.830%, 2005387, 99.830%, 99.830%, 0, 0.000%, 0.000%, 3413, 0.170%, 0.170%, 3413, 0.170%, 0.170%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age195", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age196", 0, 0.000%, 0.000%, 1977366, 98.435%, 98.435%, 1977366, 98.435%, 98.435%, 0, 0.000%, 0.000%, 31434, 1.565%, 1.565%, 31434, 1.565%, 1.565%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age197", 0, 0.000%, 0.000%, 2000375, 99.581%, 99.581%, 2000375, 99.581%, 99.581%, 0, 0.000%, 0.000%, 8425, 0.419%, 0.419%, 8425, 0.419%, 0.419%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age198", 0, 0.000%, 0.000%, 1988697, 98.999%, 98.999%, 1988697, 98.999%, 98.999%, 0, 0.000%, 0.000%, 20103, 1.001%, 1.001%, 20103, 1.001%, 1.001%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age199", 0, 0.000%, 0.000%, 1982921, 98.712%, 98.712%, 1982921, 98.712%, 98.712%, 0, 0.000%, 0.000%, 25879, 1.288%, 1.288%, 25879, 1.288%, 1.288%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age200", 0, 0.000%, 0.000%, 1950121, 97.079%, 97.079%, 1950121, 97.079%, 97.079%, 0, 0.000%, 0.000%, 58679, 2.921%, 2.921%, 58679, 2.921%, 2.921%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age201", 0, 0.000%, 0.000%, 2002378, 99.680%, 99.680%, 2002378, 99.680%, 99.680%, 0, 0.000%, 0.000%, 6422, 0.320%, 0.320%, 6422, 0.320%, 0.320%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age202", 0, 0.000%, 0.000%, 2008272, 99.974%, 99.974%, 2008272, 99.974%, 99.974%, 0, 0.000%, 0.000%, 528, 0.026%, 0.026%, 528, 0.026%, 0.026%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age202b", 0, 0.000%, 0.000%, 1910334, 95.098%, 95.098%, 1910334, 95.098%, 95.098%, 0, 0.000%, 0.000%, 98466, 4.902%, 4.902%, 98466, 4.902%, 4.902%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age203", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age203b", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age204", 0, 0.000%, 0.000%, 1948553, 97.001%, 97.001%, 1948553, 97.001%, 97.001%, 0, 0.000%, 0.000%, 60247, 2.999%, 2.999%, 60247, 2.999%, 2.999%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age205", 0, 0.000%, 0.000%, 1997531, 99.439%, 99.439%, 1997531, 99.439%, 99.439%, 0, 0.000%, 0.000%, 11269, 0.561%, 0.561%, 11269, 0.561%, 0.561%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age206", 0, 0.000%, 0.000%, 1999959, 99.560%, 99.560%, 1999959, 99.560%, 99.560%, 0, 0.000%, 0.000%, 8841, 0.440%, 0.440%, 8841, 0.440%, 0.440%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age207", 0, 0.000%, 0.000%, 2000358, 99.580%, 99.580%, 2000358, 99.580%, 99.580%, 0, 0.000%, 0.000%, 8442, 0.420%, 0.420%, 8442, 0.420%, 0.420%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age208", 0, 0.000%, 0.000%, 1926993, 95.928%, 95.928%, 1926993, 95.928%, 95.928%, 0, 0.000%, 0.000%, 81807, 4.072%, 4.072%, 81807, 4.072%, 4.072%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age209", 0, 0.000%, 0.000%, 1994900, 99.308%, 99.308%, 1994900, 99.308%, 99.308%, 0, 0.000%, 0.000%, 13900, 0.692%, 0.692%, 13900, 0.692%, 0.692%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age210", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age211", 0, 0.000%, 0.000%, 2008364, 99.978%, 99.978%, 2008364, 99.978%, 99.978%, 0, 0.000%, 0.000%, 436, 0.022%, 0.022%, 436, 0.022%, 0.022%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age212", 0, 0.000%, 0.000%, 2003742, 99.748%, 99.748%, 2003742, 99.748%, 99.748%, 0, 0.000%, 0.000%, 5058, 0.252%, 0.252%, 5058, 0.252%, 0.252%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age212b", 0, 0.000%, 0.000%, 2003139, 99.718%, 99.718%, 2003139, 99.718%, 99.718%, 0, 0.000%, 0.000%, 5661, 0.282%, 0.282%, 5661, 0.282%, 0.282%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age213", 0, 0.000%, 0.000%, 2006940, 99.907%, 99.907%, 2006940, 99.907%, 99.907%, 0, 0.000%, 0.000%, 1860, 0.093%, 0.093%, 1860, 0.093%, 0.093%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age214", 0, 0.000%, 0.000%, 876780, 43.647%, 43.647%, 876780, 43.647%, 43.647%, 0, 0.000%, 0.000%, 1132020, 56.353%, 56.353%, 1132020, 56.353%, 56.353%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age216", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age218", 0, 0.000%, 0.000%, 2008507, 99.985%, 99.985%, 2008507, 99.985%, 99.985%, 0, 0.000%, 0.000%, 293, 0.015%, 0.015%, 293, 0.015%, 0.015%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age219", 0, 0.000%, 0.000%, 2005948, 99.858%, 99.858%, 2005948, 99.858%, 99.858%, 0, 0.000%, 0.000%, 2852, 0.142%, 0.142%, 2852, 0.142%, 0.142%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age220", 0, 0.000%, 0.000%, 1970643, 98.101%, 98.101%, 1970643, 98.101%, 98.101%, 0, 0.000%, 0.000%, 38157, 1.899%, 1.899%, 38157, 1.899%, 1.899%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age221", 0, 0.000%, 0.000%, 2007171, 99.919%, 99.919%, 2007171, 99.919%, 99.919%, 0, 0.000%, 0.000%, 1629, 0.081%, 0.081%, 1629, 0.081%, 0.081%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age222", 0, 0.000%, 0.000%, 2003462, 99.734%, 99.734%, 2003462, 99.734%, 99.734%, 0, 0.000%, 0.000%, 5338, 0.266%, 0.266%, 5338, 0.266%, 0.266%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age223", 0, 0.000%, 0.000%, 1976034, 98.369%, 98.369%, 1976034, 98.369%, 98.369%, 0, 0.000%, 0.000%, 32766, 1.631%, 1.631%, 32766, 1.631%, 1.631%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age224", 0, 0.000%, 0.000%, 2004980, 99.810%, 99.810%, 2004980, 99.810%, 99.810%, 0, 0.000%, 0.000%, 3820, 0.190%, 0.190%, 3820, 0.190%, 0.190%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age225", 0, 0.000%, 0.000%, 2001339, 99.629%, 99.629%, 2001339, 99.629%, 99.629%, 0, 0.000%, 0.000%, 7461, 0.371%, 0.371%, 7461, 0.371%, 0.371%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age225b", 0, 0.000%, 0.000%, 2000484, 99.586%, 99.586%, 2000484, 99.586%, 99.586%, 0, 0.000%, 0.000%, 8316, 0.414%, 0.414%, 8316, 0.414%, 0.414%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age226", 0, 0.000%, 0.000%, 2005298, 99.826%, 99.826%, 2005298, 99.826%, 99.826%, 0, 0.000%, 0.000%, 3502, 0.174%, 0.174%, 3502, 0.174%, 0.174%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age227", 0, 0.000%, 0.000%, 1962054, 97.673%, 97.673%, 1962054, 97.673%, 97.673%, 0, 0.000%, 0.000%, 46746, 2.327%, 2.327%, 46746, 2.327%, 2.327%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age227b", 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age228", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age228b", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age229", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age229b", 0, 0.000%, 0.000%, 2005319, 99.827%, 99.827%, 2005319, 99.827%, 99.827%, 0, 0.000%, 0.000%, 3481, 0.173%, 0.173%, 3481, 0.173%, 0.173%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
