HOST_NAME, TIME_UP_SCHEDULED, PERCENT_TIME_UP_SCHEDULED, PERCENT_KNOWN_TIME_UP_SCHEDULED, TIME_UP_UNSCHEDULED, PERCENT_TIME_UP_UNSCHEDULED, PERCENT_KNOWN_TIME_UP_UNSCHEDULED, TOTAL_TIME_UP, PERCENT_TOTAL_TIME_UP, PERCENT_KNOWN_TIME_UP, TIME_DOWN_SCHEDULED, PERCENT_TIME_DOWN_SCHEDULED, PERCENT_KNOWN_TIME_DOWN_SCHEDULED, TIME_DOWN_UNSCHEDULED, PERCENT_TIME_DOWN_UNSCHEDULED, PERCENT_KNOWN_TIME_DOWN_UNSCHEDULED, TOTAL_TIME_DOWN, PERCENT_TOTAL_TIME_DOWN, PERCENT_KNOWN_TIME_DOWN, TIME_UNREACHABLE_SCHEDULED, PERCENT_TIME_UNREACHABLE_SCHEDULED, PERCENT_KNOWN_TIME_UNREACHABLE_SCHEDULED, TIME_UNREACHABLE_UNSCHEDULED, PERCENT_TIME_UNREACHABLE_UNSCHEDULED, PERCENT_KNOWN_TIME_UNREACHABLE_UNSCHEDULED, TOTAL_TIME_UNREACHABLE, PERCENT_TOTAL_TIME_UNREACHABLE, PERCENT_KNOWN_TIME_UNREACHABLE, TIME_UNDETERMINED_NOT_RUNNING, PERCENT_TIME_UNDETERMINED_NOT_RUNNING, TIME_UNDETERMINED_NO_DATA, PERCENT_TIME_UNDETERMINED_NO_DATA, TOTAL_TIME_UNDETERMINED, PERCENT_TOTAL_TIME_UNDETERMINED
"age427", 0, 0.000%, 0.000%, 1416342, 96.904%, 96.904%, 1416342, 96.904%, 96.904%, 0, 0.000%, 0.000%, 45258, 3.096%, 3.096%, 45258, 3.096%, 3.096%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age428", 0, 0.000%, 0.000%, 1460585, 99.931%, 99.931%, 1460585, 99.931%, 99.931%, 0, 0.000%, 0.000%, 1015, 0.069%, 0.069%, 1015, 0.069%, 0.069%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age429", 0, 0.000%, 0.000%, 1441748, 98.642%, 98.642%, 1441748, 98.642%, 98.642%, 0, 0.000%, 0.000%, 19852, 1.358%, 1.358%, 19852, 1.358%, 1.358%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age430", 0, 0.000%, 0.000%, 1450279, 99.225%, 99.225%, 1450279, 99.225%, 99.225%, 0, 0.000%, 0.000%, 11321, 0.775%, 0.775%, 11321, 0.775%, 0.775%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age431", 0, 0.000%, 0.000%, 1445761, 98.916%, 98.916%, 1445761, 98.916%, 98.916%, 0, 0.000%, 0.000%, 15839, 1.084%, 1.084%, 15839, 1.084%, 1.084%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age432", 0, 0.000%, 0.000%, 1360317, 93.070%, 93.070%, 1360317, 93.070%, 93.070%, 0, 0.000%, 0.000%, 101283, 6.930%, 6.930%, 101283, 6.930%, 6.930%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age433", 0, 0.000%, 0.000%, 1461600, 100.000%, 100.000%, 1461600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age434", 0, 0.000%, 0.000%, 1448363, 99.094%, 99.094%, 1448363, 99.094%, 99.094%, 0, 0.000%, 0.000%, 13237, 0.906%, 0.906%, 13237, 0.906%, 0.906%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age435", 0, 0.000%, 0.000%, 1457979, 99.752%, 99.752%, 1457979, 99.752%, 99.752%, 0, 0.000%, 0.000%, 3621, 0.248%, 0.248%, 3621, 0.248%, 0.248%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age435b", 0, 0.000%, 0.000%, 1453841, 99.469%, 99.469%, 1453841, 99.469%, 99.469%, 0, 0.000%, 0.000%, 7759, 0.531%, 0.531%, 7759, 0.531%, 0.531%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age436", 0, 0.000%, 0.000%, 1428483, 97.734%, 97.734%, 1428483, 97.734%, 97.734%, 0, 0.000%, 0.000%, 33117, 2.266%, 2.266%, 33117, 2.266%, 2.266%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age437", 0, 0.000%, 0.000%, 1460358, 99.915%, 99.915%, 1460358, 99.915%, 99.915%, 0, 0.000%, 0.000%, 1242, 0.085%, 0.085%, 1242, 0.085%, 0.085%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age438", 0, 0.000%, 0.000%, 1461231, 99.975%, 99.975%, 1461231, 99.975%, 99.975%, 0, 0.000%, 0.000%, 369, 0.025%, 0.025%, 369, 0.025%, 0.025%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age440", 0, 0.000%, 0.000%, 1458497, 99.788%, 99.788%, 1458497, 99.788%, 99.788%, 0, 0.000%, 0.000%, 3103, 0.212%, 0.212%, 3103, 0.212%, 0.212%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age441", 0, 0.000%, 0.000%, 1460098, 99.897%, 99.897%, 1460098, 99.897%, 99.897%, 0, 0.000%, 0.000%, 1502, 0.103%, 0.103%, 1502, 0.103%, 0.103%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age442", 0, 0.000%, 0.000%, 1458490, 99.787%, 99.787%, 1458490, 99.787%, 99.787%, 0, 0.000%, 0.000%, 3110, 0.213%, 0.213%, 3110, 0.213%, 0.213%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age443", 0, 0.000%, 0.000%, 1461600, 100.000%, 100.000%, 1461600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age444", 0, 0.000%, 0.000%, 1452833, 99.400%, 99.400%, 1452833, 99.400%, 99.400%, 0, 0.000%, 0.000%, 8767, 0.600%, 0.600%, 8767, 0.600%, 0.600%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age445", 0, 0.000%, 0.000%, 1452588, 99.383%, 99.383%, 1452588, 99.383%, 99.383%, 0, 0.000%, 0.000%, 9012, 0.617%, 0.617%, 9012, 0.617%, 0.617%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age446", 0, 0.000%, 0.000%, 1459132, 99.831%, 99.831%, 1459132, 99.831%, 99.831%, 0, 0.000%, 0.000%, 2468, 0.169%, 0.169%, 2468, 0.169%, 0.169%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age447", 0, 0.000%, 0.000%, 1460745, 99.942%, 99.942%, 1460745, 99.942%, 99.942%, 0, 0.000%, 0.000%, 855, 0.058%, 0.058%, 855, 0.058%, 0.058%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age448", 0, 0.000%, 0.000%, 1445446, 98.895%, 98.895%, 1445446, 98.895%, 98.895%, 0, 0.000%, 0.000%, 16154, 1.105%, 1.105%, 16154, 1.105%, 1.105%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age449", 0, 0.000%, 0.000%, 1410753, 96.521%, 96.521%, 1410753, 96.521%, 96.521%, 0, 0.000%, 0.000%, 50847, 3.479%, 3.479%, 50847, 3.479%, 3.479%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age450", 0, 0.000%, 0.000%, 1432634, 98.018%, 98.018%, 1432634, 98.018%, 98.018%, 0, 0.000%, 0.000%, 28966, 1.982%, 1.982%, 28966, 1.982%, 1.982%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age451", 0, 0.000%, 0.000%, 1461600, 100.000%, 100.000%, 1461600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age452", 0, 0.000%, 0.000%, 1453884, 99.472%, 99.472%, 1453884, 99.472%, 99.472%, 0, 0.000%, 0.000%, 7716, 0.528%, 0.528%, 7716, 0.528%, 0.528%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age453", 0, 0.000%, 0.000%, 1461122, 99.967%, 99.967%, 1461122, 99.967%, 99.967%, 0, 0.000%, 0.000%, 478, 0.033%, 0.033%, 478, 0.033%, 0.033%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age454", 0, 0.000%, 0.000%, 1447028, 99.003%, 99.003%, 1447028, 99.003%, 99.003%, 0, 0.000%, 0.000%, 14572, 0.997%, 0.997%, 14572, 0.997%, 0.997%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age455", 0, 0.000%, 0.000%, 1461600, 100.000%, 100.000%, 1461600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age456", 0, 0.000%, 0.000%, 1461600, 100.000%, 100.000%, 1461600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age457", 0, 0.000%, 0.000%, 1460568, 99.929%, 99.929%, 1460568, 99.929%, 99.929%, 0, 0.000%, 0.000%, 1032, 0.071%, 0.071%, 1032, 0.071%, 0.071%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age458", 0, 0.000%, 0.000%, 1448572, 99.109%, 99.109%, 1448572, 99.109%, 99.109%, 0, 0.000%, 0.000%, 13028, 0.891%, 0.891%, 13028, 0.891%, 0.891%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age459", 0, 0.000%, 0.000%, 1450672, 99.252%, 99.252%, 1450672, 99.252%, 99.252%, 0, 0.000%, 0.000%, 10928, 0.748%, 0.748%, 10928, 0.748%, 0.748%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age460", 0, 0.000%, 0.000%, 1359812, 93.036%, 93.036%, 1359812, 93.036%, 93.036%, 0, 0.000%, 0.000%, 101788, 6.964%, 6.964%, 101788, 6.964%, 6.964%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age461", 0, 0.000%, 0.000%, 1461115, 99.967%, 99.967%, 1461115, 99.967%, 99.967%, 0, 0.000%, 0.000%, 485, 0.033%, 0.033%, 485, 0.033%, 0.033%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age462", 0, 0.000%, 0.000%, 1461600, 100.000%, 100.000%, 1461600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age463", 0, 0.000%, 0.000%, 1461600, 100.000%, 100.000%, 1461600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age464", 0, 0.000%, 0.000%, 1456893, 99.678%, 99.678%, 1456893, 99.678%, 99.678%, 0, 0.000%, 0.000%, 4707, 0.322%, 0.322%, 4707, 0.322%, 0.322%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age465", 0, 0.000%, 0.000%, 1431672, 97.952%, 97.952%, 1431672, 97.952%, 97.952%, 0, 0.000%, 0.000%, 29928, 2.048%, 2.048%, 29928, 2.048%, 2.048%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age466", 0, 0.000%, 0.000%, 1430908, 97.900%, 97.900%, 1430908, 97.900%, 97.900%, 0, 0.000%, 0.000%, 30692, 2.100%, 2.100%, 30692, 2.100%, 2.100%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age467", 0, 0.000%, 0.000%, 1444759, 98.848%, 98.848%, 1444759, 98.848%, 98.848%, 0, 0.000%, 0.000%, 16841, 1.152%, 1.152%, 16841, 1.152%, 1.152%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age468", 0, 0.000%, 0.000%, 1398593, 95.689%, 95.689%, 1398593, 95.689%, 95.689%, 0, 0.000%, 0.000%, 63007, 4.311%, 4.311%, 63007, 4.311%, 4.311%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age469", 0, 0.000%, 0.000%, 1461600, 100.000%, 100.000%, 1461600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age470", 0, 0.000%, 0.000%, 1423910, 97.421%, 97.421%, 1423910, 97.421%, 97.421%, 0, 0.000%, 0.000%, 37690, 2.579%, 2.579%, 37690, 2.579%, 2.579%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age471", 0, 0.000%, 0.000%, 1461600, 100.000%, 100.000%, 1461600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age472", 0, 0.000%, 0.000%, 1431328, 97.929%, 97.929%, 1431328, 97.929%, 97.929%, 0, 0.000%, 0.000%, 30272, 2.071%, 2.071%, 30272, 2.071%, 2.071%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age473", 0, 0.000%, 0.000%, 1153367, 78.911%, 78.911%, 1153367, 78.911%, 78.911%, 0, 0.000%, 0.000%, 308233, 21.089%, 21.089%, 308233, 21.089%, 21.089%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age474", 0, 0.000%, 0.000%, 1456198, 99.630%, 99.630%, 1456198, 99.630%, 99.630%, 0, 0.000%, 0.000%, 5402, 0.370%, 0.370%, 5402, 0.370%, 0.370%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age475", 0, 0.000%, 0.000%, 1460395, 99.918%, 99.918%, 1460395, 99.918%, 99.918%, 0, 0.000%, 0.000%, 1205, 0.082%, 0.082%, 1205, 0.082%, 0.082%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age476", 0, 0.000%, 0.000%, 1384988, 94.758%, 94.758%, 1384988, 94.758%, 94.758%, 0, 0.000%, 0.000%, 76612, 5.242%, 5.242%, 76612, 5.242%, 5.242%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age477", 0, 0.000%, 0.000%, 1461291, 99.979%, 99.979%, 1461291, 99.979%, 99.979%, 0, 0.000%, 0.000%, 309, 0.021%, 0.021%, 309, 0.021%, 0.021%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age478", 0, 0.000%, 0.000%, 1460395, 99.918%, 99.918%, 1460395, 99.918%, 99.918%, 0, 0.000%, 0.000%, 1205, 0.082%, 0.082%, 1205, 0.082%, 0.082%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age479", 0, 0.000%, 0.000%, 1461600, 100.000%, 100.000%, 1461600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age480", 0, 0.000%, 0.000%, 1455976, 99.615%, 99.615%, 1455976, 99.615%, 99.615%, 0, 0.000%, 0.000%, 5624, 0.385%, 0.385%, 5624, 0.385%, 0.385%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age482", 0, 0.000%, 0.000%, 1461113, 99.967%, 99.967%, 1461113, 99.967%, 99.967%, 0, 0.000%, 0.000%, 487, 0.033%, 0.033%, 487, 0.033%, 0.033%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age483", 0, 0.000%, 0.000%, 1425253, 97.513%, 97.513%, 1425253, 97.513%, 97.513%, 0, 0.000%, 0.000%, 36347, 2.487%, 2.487%, 36347, 2.487%, 2.487%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age484", 0, 0.000%, 0.000%, 1451459, 99.306%, 99.306%, 1451459, 99.306%, 99.306%, 0, 0.000%, 0.000%, 10141, 0.694%, 0.694%, 10141, 0.694%, 0.694%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age485", 0, 0.000%, 0.000%, 1441198, 98.604%, 98.604%, 1441198, 98.604%, 98.604%, 0, 0.000%, 0.000%, 20402, 1.396%, 1.396%, 20402, 1.396%, 1.396%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age486", 0, 0.000%, 0.000%, 1432657, 98.020%, 98.020%, 1432657, 98.020%, 98.020%, 0, 0.000%, 0.000%, 28943, 1.980%, 1.980%, 28943, 1.980%, 1.980%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age487", 0, 0.000%, 0.000%, 1433872, 98.103%, 98.103%, 1433872, 98.103%, 98.103%, 0, 0.000%, 0.000%, 27728, 1.897%, 1.897%, 27728, 1.897%, 1.897%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age488", 0, 0.000%, 0.000%, 1461063, 99.963%, 99.963%, 1461063, 99.963%, 99.963%, 0, 0.000%, 0.000%, 537, 0.037%, 0.037%, 537, 0.037%, 0.037%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age489", 0, 0.000%, 0.000%, 1456653, 99.662%, 99.662%, 1456653, 99.662%, 99.662%, 0, 0.000%, 0.000%, 4947, 0.338%, 0.338%, 4947, 0.338%, 0.338%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age490", 0, 0.000%, 0.000%, 1461600, 100.000%, 100.000%, 1461600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age491", 0, 0.000%, 0.000%, 1451149, 99.285%, 99.285%, 1451149, 99.285%, 99.285%, 0, 0.000%, 0.000%, 10451, 0.715%, 0.715%, 10451, 0.715%, 0.715%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age491b", 0, 0.000%, 0.000%, 1378845, 94.338%, 94.338%, 1378845, 94.338%, 94.338%, 0, 0.000%, 0.000%, 82755, 5.662%, 5.662%, 82755, 5.662%, 5.662%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age492", 0, 0.000%, 0.000%, 1453531, 99.448%, 99.448%, 1453531, 99.448%, 99.448%, 0, 0.000%, 0.000%, 8069, 0.552%, 0.552%, 8069, 0.552%, 0.552%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age493", 0, 0.000%, 0.000%, 1461600, 100.000%, 100.000%, 1461600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age494", 0, 0.000%, 0.000%, 1461600, 100.000%, 100.000%, 1461600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age495", 0, 0.000%, 0.000%, 1456669, 99.663%, 99.663%, 1456669, 99.663%, 99.663%, 0, 0.000%, 0.000%, 4931, 0.337%, 0.337%, 4931, 0.337%, 0.337%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age496", 0, 0.000%, 0.000%, 1372559, 93.908%, 93.908%, 1372559, 93.908%, 93.908%, 0, 0.000%, 0.000%, 89041, 6.092%, 6.092%, 89041, 6.092%, 6.092%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age497", 0, 0.000%, 0.000%, 1426620, 97.607%, 97.607%, 1426620, 97.607%, 97.607%, 0, 0.000%, 0.000%, 34980, 2.393%, 2.393%, 34980, 2.393%, 2.393%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age498", 0, 0.000%, 0.000%, 1343850, 91.944%, 91.944%, 1343850, 91.944%, 91.944%, 0, 0.000%, 0.000%, 117750, 8.056%, 8.056%, 117750, 8.056%, 8.056%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age499", 0, 0.000%, 0.000%, 1461600, 100.000%, 100.000%, 1461600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age500", 0, 0.000%, 0.000%, 1448314, 99.091%, 99.091%, 1448314, 99.091%, 99.091%, 0, 0.000%, 0.000%, 13286, 0.909%, 0.909%, 13286, 0.909%, 0.909%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age503", 0, 0.000%, 0.000%, 1439505, 98.488%, 98.488%, 1439505, 98.488%, 98.488%, 0, 0.000%, 0.000%, 22095, 1.512%, 1.512%, 22095, 1.512%, 1.512%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age504", 0, 0.000%, 0.000%, 1459267, 99.840%, 99.840%, 1459267, 99.840%, 99.840%, 0, 0.000%, 0.000%, 2333, 0.160%, 0.160%, 2333, 0.160%, 0.160%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age505", 0, 0.000%, 0.000%, 1460841, 99.948%, 99.948%, 1460841, 99.948%, 99.948%, 0, 0.000%, 0.000%, 759, 0.052%, 0.052%, 759, 0.052%, 0.052%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
